TRACK_ID,caption
track_0020531,"A male vocalist sings this emotional song. The genre is pop with elements of R&B and electronic music. The mood of the song is sad, dreamy, passionate, and melancholic. Instruments include synthesizer, piano, bass, guitar, and drums. The time signature"
track_0020530,"A melodic electronic piece with drums and a clean electric guitar playing a repeating theme. Keywords: electronic, melodic, drums, clean guitar."
track_0020532,"A passionate male vocalist sings this melodic Spanish pop-rock piece. The song is upbeat and energetic with a catchy guitar riff, synthesizer arrangements, and drums that create an engaging rhythm. Keywords: passionate, male vocals, Spanish pop-rock, upbeat, energetic."
track_0020533,"A male vocalist sings this spirited rock song with a guitar accompaniment and synthesiser arrangements. The song is fast tempo with a strong bass line, keyboard harmony and electronic drum beats. Keywords: Rock, Male vocals, Guitar accompaniment, Synthesiser arrangements."
track_0020535,"A passionate male vocalist sings this melodic song. Keywords: passionate, male vocals, melodic, song."
track_0020534,"The low quality recording features a widely spread synthesizer pad chord that sounds happy and fun, while the male vocal is muffled and dull. The key is F major, time signature is 4/4, and tempo is 89.0 bpm. Keywords: synthes"
track_0020537,"A melodic rock piece with drums and electric guitar featuring a passionate male vocalist. Keywords: rock, drums, electric guitar, passionate."
track_0020536,"A fast and energetic electronic techno piece with loud beats and synthesizers, creating an urban atmosphere. Keywords: electronic, techno, urban, energetic."
track_0020538,"A male vocalist sings this spirited pop rock song. The tempo is fast with an animated keyboard harmony, groovy bass line, slick drumming and synthesiser arrangements. The song is melodic, catchy, engaging, and has a dance groove. Keywords: Male vocals, Pop"
track_0020740,"A jazz piece with an upbeat tempo featuring piano, saxophone, drums, and synthesizers. | jazz, upbeat, melodic, complex"
track_0020742,"A soulful electric guitar melody over a groovy bass and electronic drums creates an empowering atmosphere. Keywords: soulful, electric guitar, groovy, empowering."
track_0020743,"A melodic jazz piece with saxophone lead, piano accompaniment, electric guitar, and drums playing an upbeat swing rhythm. Keywords: jazz, saxophone, piano, electric guitar."
track_0021293,"A male vocalist sings this aggressive rock song with a distorted electric guitar and a hard-hitting drum beat. The song is fast-paced and energetic. Keywords: aggressive, rock, distorted guitar, hard-hitting drums."
track_0020744,"A synth-driven electronic piece with a trance-like quality, featuring repetitive melodic hooks and a driving beat. Keywords: electronic, trance, repetitive, driving."
track_0021295,"A passionate male vocalist sings this energetic rock song featuring electric guitar and drums. The lyrics depict a rebellious mood with phrases like 'I'm tired of waiting.' Keywords: rock, energetic, passionate, rebellious."
track_0021294,"A gritty male vocalist sings this aggressive rock song featuring electric guitar and drums. Keywords: rock, aggressive, gritty, male vocals."
track_0021296,"A male vocalist sings this spirited punk song. The tempo is fast with an electric guitar playing lead, distorted bass line and acoustic drums playing a hard-hitting rhythm with heavy drumming on the cymbals. The song is aggressive, loud, boisterous, vital,"
track_0021297,"A fast-paced, heavy metal track with thunderous drums and electric guitar feedback. Keywords: heavy metal, drums, electric guitar, feedback."
track_0021492,"A fast and energetic electronic techno piece with loud beats and synthesizers, creating an immersive atmosphere suitable for a video game soundtrack. Keywords: video game, soundtrack, techno, fast."
track_0021298,"A passionate male vocalist sings this spirited Latin melody. The song is medium tempo with acoustic guitar accompaniment and rhythmic acoustic drum beats. There are ambient sounds of squeaking, tapping and rustling. Keywords: passionate, Latin, medium tempo, acoustic guitar."
track_0021502,"A sentimental jazz piece with piano and saxophone melodies, accompanied by electric guitar and bass, creating a warm and soothing atmosphere. Keywords: jazz, sentimental, piano, saxophone."
track_0021494,"The low quality recording features a cover of a classical song and it consists of wooden percussion, mellow trombone melody, syncopated triangle, and some claps. It sounds passionate and easygoing. Keywords: passionate, easygoing, mellow, syncopated."
track_0021509,"A euphoric electronic piece with synth beats and a grand piano melody creates a dream-like atmosphere. Keywords: dreamy, euphoric, electronic, grand piano."
track_0021506,"A slow ambient electronic piece with relaxing synthesizer sounds and drums. Keywords: slow, ambient, electronic, relaxing, synthesizer."
track_0021851,"A spirited male vocalist sings this energetic song. The tempo is fast with vigorous drumming, electric guitar harmony, keyboard accompaniment and a saxophone solo. The song is youthful, passionate, aggressive, loud, boisterous, vital and high-powered. Keywords: spirited"
track_0021852,"A passionate male vocalist sings this aggressive rock song featuring electric guitar and drums with a grungy, heavy, melodic, and thunderous sound. | grungy, heavy, melodic, thunderous"
track_0021854,"A gritty, energetic male vocalist sings this spirited Spanish rock song with a raw, edgy sound. Keywords: Spanish rock, male vocals, gritty, energetic."
track_0021853,"A gritty male vocalist sings this aggressive Spanish rock song with a distorted electric guitar and punchy drums. Keywords: aggressive, Spanish rock, gritty vocals, distorted guitar."
track_0021857,"A fast and energetic rock piece with drums, guitar, and vocals that conveys a rebellious mood. Keywords: rock, energetic, drums, guitar."
track_0021856,"A aggressive instrumental rock piece with distorted electric guitar and heavy drums playing a repeated theme, giving off an energetic feeling. Keywords: aggressive, instrumental, rock, energetic."
track_0021859,"A gritty, aggressive rock song featuring distorted electric guitar and punchy drums. Keywords: rock, aggressive, gritty, distorted."
track_0021858,"A male vocalist sings this spirited song. The tempo is fast with vigorous drumming, keyboard harmony, electric guitar and synthesiser arrangements. The song is youthful, passionate, aggressive, loud, boomy, vital and pulsating. Keywords: Rock, Male vocals, Aggressive"
track_0021860,"A fast and aggressive rock piece with drums, guitar, electric guitar, and synthesizer sounds. Keywords: rock, aggressive, fast-paced, energetic."
track_0021861,"A loud and energetic rock song featuring drums, guitar, bass, and synthesizer. Electric guitar, distorted bass, and aggressive drums create an intense atmosphere suitable for a live concert. Keywords: rock, loud, energetic, electric guitar, distorted bass, aggressive drums."
track_0021983,"A fast-paced electronic rock piece with drums and guitar, featuring synthesizers and bass that creates an energetic atmosphere. Keywords: energetic, rock, electronic, melodic."
track_0021862,"A fast and energetic rock song featuring drums, guitar, and bass that creates an aggressive atmosphere. Keywords: rock, aggressive, energetic, drums, guitar, bass."
track_0022546,"A gentle melody plays, accompanied by soft acoustic guitar strumming, creating a calming and soothing atmosphere. Keywords: soft, gentle, soothing, calming."
track_0022101,"A hypnotic, meditative ambient piece with a repetitive synth motif and subtle drum patterns. Keywords: ambient, meditative, hypnotic, repetitive."
track_0022551,"A soft acoustic guitar and a melodious flute blend harmoniously in this slow instrumental piece, evoking feelings of tranquility and love. Keywords: slow, instrumental, soft, melodic."
track_0022547,"A gentle acoustic guitar melody plays alongside a soft flute harmony, creating a calming and soothing atmosphere perfect for meditation. Keywords: meditation, calming, soothing, acoustic guitar."
track_0023861,"A male vocalist sings this spirited Rock song. The tempo is fast with vigorous electric guitar lead, distorted bass lines, hard hitting drums and keyboard accompaniment. The song is youthful, aggressive, loud, boisterous, vital, enthusiastic, pulsating and high-powered."
track_0023198,"A gentle melody is being played on an acoustic guitar while a soft male voice is singing along. The atmosphere is emotional and sad. Keywords: acoustic guitar, soft vocals, emotional, sad."
track_0023863,"A male vocalist sings this spirited Rock song. The tempo is fast with vigorous electric guitar feedback, distorted bass lines, hard hitting drums and keyboard harmony. The song is youthful, aggressive, loud, boisterous, vital, enthusiastic, and high-powered. Keywords: Rock,"
